SCODE,CCODE,COUNTRY,YEAR,IND,INTIND,INTVIOL,INTWAR,CIVVIOL,CIVWAR,ETHVIOL,ETHWAR,INTTOT,CIVTOT,ACTOTAL,nBORDER,TOTINT,TOTCIV,TOTALAC,nINT,nCIV,nAC,REGION,nREGION,REGINT,REGCIV,REGAC,nRINT,nRCIV,nRAC,NCIVLIST,NINTLIST,NACLIST
DJI,522,Djibouti,1983,1,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,1,1,2,13,0,19,19,0,4,4,ETH,,
DJI,522,Djibouti,1984,1,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,1,1,2,13,0,19,19,0,4,4,ETH,,
DJI,522,Djibouti,1985,1,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,1,1,2,13,0,19,19,0,4,4,ETH,,
DJI,522,Djibouti,1986,1,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,1,1,2,13,0,19,19,0,4,4,ETH,,
DJI,522,Djibouti,1987,1,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,1,1,2,13,0,19,19,0,4,4,ETH,,
DJI,522,Djibouti,1988,1,0,0,0,0,0,0,0,0,0,0,2,0,11,11,0,2,2,2,13,0,24,24,0,5,5,"ETH,SOM",,
DJI,522,Djibouti,1989,1,0,0,0,0,0,0,0,0,0,0,2,0,11,11,0,2,2,2,13,2,24,26,1,5,6,"ETH,SOM",,
DJI,522,Djibouti,1990,1,0,0,0,0,0,0,0,0,0,0,2,0,11,11,0,2,2,2,13,0,23,23,0,6,6,"ETH,SOM",,
DJI,522,Djibouti,1991,1,0,0,0,1,0,0,0,0,1,1,2,0,11,11,0,2,2,2,13,0,28,28,0,8,8,"ETH,SOM",,
DJI,522,Djibouti,1992,1,0,0,0,1,0,0,0,0,1,1,2,0,5,5,0,1,1,2,13,0,23,23,0,8,8,SOM,,
DJI,522,Djibouti,1993,1,0,0,0,1,0,0,0,0,1,1,3,0,5,5,0,1,1,2,14,0,23,23,0,8,8,SOM,,
DJI,522,Djibouti,1994,1,0,0,0,1,0,0,0,0,1,1,3,0,5,5,0,1,1,2,14,0,23,23,0,8,8,SOM,,
DJI,522,Djibouti,1995,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,18,18,0,6,6,SOM,,
DJI,522,Djibouti,1996,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,17,17,0,5,5,SOM,,
DJI,522,Djibouti,1997,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,17,17,0,5,5,SOM,,
DJI,522,Djibouti,1998,1,0,0,0,0,0,0,0,0,0,0,3,10,5,15,2,1,3,2,14,10,16,26,2,4,6,SOM,"ERI,ETI",
DJI,522,Djibouti,1999,1,0,0,0,0,0,0,0,0,0,0,3,10,6,16,2,2,3,2,14,10,17,27,2,5,6,"ETI,SOM","ERI,ETI",
DJI,522,Djibouti,2000,1,0,0,0,0,0,0,0,0,0,0,3,10,6,16,2,2,3,2,14,10,16,26,2,4,5,"ETI,SOM","ERI,ETI",
DJI,522,Djibouti,2001,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,15,15,0,3,3,SOM,,
DJI,522,Djibouti,2002,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,15,15,0,3,3,SOM,,
DJI,522,Djibouti,2003,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,14,14,0,3,3,SOM,,
DJI,522,Djibouti,2004,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,14,14,0,3,3,SOM,,
DJI,522,Djibouti,2005,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,11,11,0,3,3,SOM,,
DJI,522,Djibouti,2006,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,1,1,2,14,0,13,13,0,3,3,SOM,,
DJI,522,Djibouti,2007,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,14,14,0,4,4,"ETI,SOM",,
DJI,522,Djibouti,2008,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,14,14,0,4,4,"ETI,SOM",,
DJI,522,Djibouti,2009,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,14,14,0,4,4,"ETI,SOM",,
DJI,522,Djibouti,2010,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,14,14,0,4,4,"ETI,SOM",,
DJI,522,Djibouti,2011,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,17,17,0,5,5,"ETI,SOM",,
DJI,522,Djibouti,2012,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,2,2,2,14,0,13,13,0,4,4,"ETI,SOM",,
DOM,42,Dominican Republic,1946,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,0,0,0,0,0,,,
DOM,42,Dominican Republic,1947,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,0,0,0,0,0,,,
DOM,42,Dominican Republic,1948,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,2,2,0,2,2,,,
DOM,42,Dominican Republic,1949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1951,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1952,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1956,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,2,7,9,2,2,4,,,
DOM,42,Dominican Republic,1958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,1959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,1960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,1,0,1,1,0,1,,,
DOM,42,Dominican Republic,1962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,0,0,0,0,0,,,
DOM,42,Dominican Republic,1963,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,0,0,0,0,0,,,
DOM,42,Dominican Republic,1964,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,0,0,0,0,0,,,
DOM,42,Dominican Republic,1965,1,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,9,12,0,2,2,0,1,1,,,
DOM,42,Dominican Republic,1966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,5,5,0,1,1,,,
DOM,42,Dominican Republic,1969,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,4,5,9,2,1,3,,,
DOM,42,Dominican Republic,1970,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,6,6,0,2,2,,,
DOM,42,Dominican Republic,1975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1978,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,13,13,0,4,4,,,
DOM,42,Dominican Republic,1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,19,19,0,5,5,,,
DOM,42,Dominican Republic,1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,17,17,0,5,5,,,
DOM,42,Dominican Republic,1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,2,19,21,2,5,5,,,
DOM,42,Dominican Republic,1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,19,19,0,5,5,,,
DOM,42,Dominican Republic,1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,19,19,0,5,5,,,
DOM,42,Dominican Republic,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,1,19,20,1,5,6,,,
DOM,42,Dominican Republic,1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,19,19,0,5,5,,,
DOM,42,Dominican Republic,1991,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9,12,0,16,16,0,4,4,HAI,,
DOM,42,Dominican Republic,1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,15,15,0,3,3,,,
DOM,42,Dominican Republic,1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,9,9,0,2,2,,,
DOM,42,Dominican Republic,1994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,10,10,0,3,3,,,
DOM,42,Dominican Republic,1997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,5,5,0,2,2,,,
DOM,42,Dominican Republic,1998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,2001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,2002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,4,4,0,1,1,,,
DOM,42,Dominican Republic,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9,12,0,5,5,0,2,2,HAI,,
DOM,42,Dominican Republic,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9,12,0,5,5,0,2,2,HAI,,
DOM,42,Dominican Republic,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9,12,0,8,8,0,3,3,HAI,,
DOM,42,Dominican Republic,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,9,12,0,8,8,0,3,3,HAI,,
DOM,42,Dominican Republic,2008,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,7,7,0,2,2,,,
DOM,42,Dominican Republic,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,7,7,0,2,2,,,
DRV,816,"Vietnam, North",1954,1,0,0,0,3,0,0,0,0,3,3,3,3,0,3,1,0,1,7,14,6,10,16,2,4,5,,,CHN
DRV,816,"Vietnam, North",1955,1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,0,1,7,14,6,9,15,2,3,4,,CHN,
DRV,816,"Vietnam, North",1956,1,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,1,1,7,14,0,9,9,0,3,3,CHN,,
DRV,816,"Vietnam, North",1957,1,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,1,1,7,15,0,15,15,0,4,4,CHN,,
DRV,816,"Vietnam, North",1958,1,0,0,0,0,7,0,0,0,7,7,3,0,11,11,0,2,2,7,15,0,29,29,0,6,6,"CHN,RVN",,
DRV,816,"Vietnam, North",1959,1,0,0,0,0,7,0,0,0,7,7,3,0,13,13,0,2,2,7,15,0,31,31,0,6,6,"CHN,RVN",,
DRV,816,"Vietnam, North",1960,1,0,0,0,0,7,0,0,0,7,7,3,0,14,14,0,3,3,7,15,0,32,32,0,7,7,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1961,1,0,0,0,0,7,0,0,0,7,7,3,0,14,14,0,3,3,7,15,0,29,29,0,6,6,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1962,1,0,0,0,0,7,0,0,0,7,7,3,1,14,15,1,3,3,7,15,3,26,29,3,6,7,"CHN,LAO,RVN",CHN,
DRV,816,"Vietnam, North",1963,1,0,0,0,0,7,0,0,0,7,7,3,0,14,14,0,3,3,7,15,2,27,29,2,6,7,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1964,1,0,0,0,0,7,0,0,0,7,7,3,0,14,14,0,3,3,7,15,2,27,29,2,6,7,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1965,1,0,0,0,0,7,0,0,0,7,7,3,0,14,14,0,3,3,7,16,2,34,36,2,7,8,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1966,1,0,0,0,0,7,0,0,0,7,7,3,0,19,19,0,3,3,7,16,2,39,41,2,7,8,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1967,1,0,0,0,0,7,0,0,0,7,7,3,0,19,19,0,3,3,7,16,0,34,34,0,7,7,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1968,1,0,0,0,0,7,0,0,0,7,7,3,0,15,15,0,3,3,7,16,0,30,30,0,7,7,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1969,1,0,0,0,0,7,0,0,0,7,7,3,1,15,16,1,3,3,7,16,1,30,31,1,7,7,"CHN,LAO,RVN",CHN,
DRV,816,"Vietnam, North",1970,1,0,0,0,0,7,0,0,0,7,7,3,0,15,15,0,3,3,7,16,0,35,35,0,8,8,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1971,1,0,0,0,0,7,0,0,0,7,7,3,0,15,15,0,3,3,7,16,0,35,35,0,8,8,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1972,1,0,0,0,0,7,0,0,0,7,7,3,0,15,15,0,3,3,7,16,0,41,41,0,9,9,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1973,1,0,0,0,0,7,0,0,0,7,7,3,0,15,15,0,3,3,7,16,0,41,41,0,9,9,"CHN,LAO,RVN",,
DRV,816,"Vietnam, North",1974,1,0,0,0,0,7,0,0,0,7,7,3,0,12,12,0,2,2,7,16,0,38,38,0,8,8,"CHN,RVN",,
DRV,816,"Vietnam, North",1975,1,0,0,2,0,7,0,0,2,7,9,2,0,7,7,0,2,2,7,16,4,43,47,2,9,9,"CHN,LAO",,
ECU,130,Ecuador,1946,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,11,0,1,1,0,1,1,,,
ECU,130,Ecuador,1947,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,11,0,1,1,0,1,1,,,
ECU,130,Ecuador,1948,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,8,11,0,1,1,0,1,1,,,COL
ECU,130,Ecuador,1949,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,,,COL
ECU,130,Ecuador,1950,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,,,COL
ECU,130,Ecuador,1951,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,,,COL
ECU,130,Ecuador,1952,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,7,7,0,2,2,,,COL
ECU,130,Ecuador,1953,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,,,COL
ECU,130,Ecuador,1954,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,,,COL
ECU,130,Ecuador,1955,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,7,7,0,2,2,COL,,
ECU,130,Ecuador,1956,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,COL,,
ECU,130,Ecuador,1957,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,COL,,
ECU,130,Ecuador,1958,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,6,6,0,2,2,COL,,
ECU,130,Ecuador,1959,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,COL,,
ECU,130,Ecuador,1960,1,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,1,1,8,11,0,5,5,0,1,1,COL,,
ECU,130,Ecuador,1961,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,11,0,0,0,0,0,0,,,
ECU,130,Ecuador,1962,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ECU,130,Ecuador,1963,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ECU,130,Ecuador,1964,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ECU,130,Ecuador,1965,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,12,0,0,0,0,0,0,,,
ECU,130,Ecuador,1966,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1967,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1968,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1969,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1970,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1971,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1972,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,0,0,0,0,0,,,
ECU,130,Ecuador,1973,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,2,2,0,1,1,,,
ECU,130,Ecuador,1974,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,13,0,3,3,0,1,1,,,
ECU,130,Ecuador,1975,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,7,7,0,2,2,COL,,
ECU,130,Ecuador,1976,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,10,10,0,3,3,COL,,
ECU,130,Ecuador,1977,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,7,7,0,2,2,COL,,
ECU,130,Ecuador,1978,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,7,7,0,2,2,COL,,
ECU,130,Ecuador,1979,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,7,7,0,2,2,COL,,
ECU,130,Ecuador,1980,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,8,8,0,3,3,COL,,
ECU,130,Ecuador,1981,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,1982,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,1,7,8,1,2,3,"COL,PER",,
ECU,130,Ecuador,1983,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1984,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1985,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1986,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,8,8,0,3,3,"COL,PER",,
ECU,130,Ecuador,1987,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,10,10,0,4,4,"COL,PER",,
ECU,130,Ecuador,1988,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,8,8,0,3,3,"COL,PER",,
ECU,130,Ecuador,1989,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,1,8,9,1,3,4,"COL,PER",,
ECU,130,Ecuador,1990,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1991,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1992,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1993,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1994,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1995,1,0,1,0,0,0,0,0,1,0,1,2,1,7,8,1,2,2,8,14,2,7,9,2,2,3,"COL,PER",PER,
ECU,130,Ecuador,1996,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1997,1,0,0,0,0,0,0,0,0,0,0,2,0,7,7,0,2,2,8,14,0,7,7,0,2,2,"COL,PER",,
ECU,130,Ecuador,1998,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,1999,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2000,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2001,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2002,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2003,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2004,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2005,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2006,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2007,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2008,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2009,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2010,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2011,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
ECU,130,Ecuador,2012,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,1,1,8,14,0,4,4,0,1,1,COL,,
